id,to_Text_id,Line_Position,Tsez_Line,English_Translation,Russian_Translation
4083,67,71,"Way, dey užiƛin, eƛin yeženä, eluz xanez kidbes anƛ’imasi berten boyx, nesi baħarawx di yik’ixanuƛin yedu yičäsi.","""Oh my son!"", said the old woman, ""They're celebrating our king's daughter's marriage the whole week, she was like: 'I won't go to that fiancé!'.""","«Ой, мой сыночек, - обратилась к нему старуха, - у дочери нашего хана играют свадьбу вот уже в течение недели, а она решительно отказывается выйти за этого жениха."
4084,67,72,"Ismaʕilä bašiqay roɣno bašiqˤoy teƛno yeženiqor, enda xanez kidbeqor teƛa bažarizi raqä debeqƛin.","Ismail took a ring from his finger and gave it to the old woman: ""Could you give it to the king's daughter?""","Исмаил снял со своего пальца кольцо, отдал той старухе: «Сможешь ли ты вот это передать ханской дочери?»"
4085,67,73,"Bažarizi raq, šida däq roqxanuƛin, yeženä bašiqˤoyn risno yizin xanzo madazaxaɣor yik’in.","""I can, why not?"", the old woman took the ring, got up and went to the king's yards.","«Смогу, почему бы нет», - старуха взяла кольцо и пошла к хану во двор."
4086,67,74,"Nukarä ža tełxor yegirinč’ey yičiräsi zown.","The henchmen were not letting her get inside.","Нукер не пускал ее внутрь."
4087,67,75,"Xanez kidbes eniw yoł di, där ža xedyox yik’izaƛ’or yukada retinƛin, yiła ader xot’o boɣno.","""I am the king's daughter's mother, I wanted to see her before she'd go to that husband."", and she put her foot forward.","«Я мать дочери хана, поэтому я хочу видеться с ней, до того как она выйдет замуж», - говоря так, она зашагала вперед."
4088,67,76,"Yizis xabar xanez kidberno teqno, yedu maħor yoƛixno, didiw ža dey eniw yiča yayxƛin, kid maħor yoqno.","This story was overheard by the king's daughter, who appeared outside: ""Which one is my mother?!"", the girl went outside.","Услышав их разговоры, ханская дочь вышла на улицу: «Какая же она моя мама?»"
4089,67,77,"Yedu yukayrun, yeženä bašiqˤoy erali reƛ’a nełar rukadałxor soder rizirno.","After she saw her, the old woman lifted the hand with the ring put inside, so she could see it.","Как только она там показалась, старуха подняла руку, чтобы она могла видеть."
4090,67,78,"Ozuri c’axrun kidber riyn ža nełas bašiqˤoy yałrułi.","When the girl saw it, she immediately knew that it was her ring.","Девушка увидела и сразу поняла, что это ее кольцо."
4091,67,79,"Dey eniw yoł ža yegir tełxorƛin, kidbä nukarqor eƛin.","""It is my mother, let her inside!"", said the girl to the henchmen.","«Эта моя мама, пусти ее в дом», - попросила ханская дочь нукера."
4092,67,80,"Howži kidbä esirno, na ža uži yoł, didiw žek’u ža yołƛin.","Now the girl asked: ""Where is this boy? What kind of man is he?""","Затем девушка спросила, где находится тот юноша, что он за человек."
4093,67,81,"Xizyo neła eƛin, sasaqosigon ɣudi ƛexasi berten łiya.","Then she said: ""One a day remains for the marriage to end.""","Потом еще добавила, что до конца свадьбы остается еще один день."
4094,67,82,"Kidbazade sadaq di baɣmaɣor yoqan yaħna-yik’anix, elay di yok’ek’anix nesis hunar ʕeze boqnäy, nesis murad t’ubazi baqƛin.","""I will go out into the garden together with the girls to take a walk, if his talent is enough to steal me from there, his wish will be fulfilled.""","«Я выйду гулять с девушками в сад, если он способен оттуда меня похитить, то его желание исполнится», -"
4095,67,83,"Ža xabarno bižin yeženi xizo-q’ˤimer yutin iduɣorno yik’in, Ismaʕilqo esin.","Taking this story with her, the old woman went back to her home and told Ismail.","с этой вестью старуха вернулась домой и рассказала обо всем Исмаилу."
4096,67,84,"Yeženir barkalan bodin, yizi keca bik’in.","He thanked the old woman and they went to sleep.","Он поблагодарил старуху, и они пошли спать."
4097,67,85,"Sasaq qaħłi begirnosi, Ismaʕilän, ʕArabuzanän gulubin rˤaƛoyn, ħadur boqno bičin.","The next day, after the sun rose, Ismail and Arabuzan harnessed the horses and got prepared.","На следующий день на рассвете Исмаил и Арабузан оседлали коней и подготовились."
4098,67,86,"Xanes kid c’unzi yodanix sis oz bayn, xizay biłetow sisgon bayn.","In order to protect the king's daughter, an army came, and behind it another similar army came.","Чтобы охранять ханскую дочь, приехало целое войско, за ним появилось еще одно."
4099,67,87,"Sida zamanaƛ’aza, kidbazade sadaq xanes kid baɣmaɣor yoqno.","",""
4100,67,88,"Nasi yołƛin, išara bodin esirno ʕArabuzanä.","""Which one is she?"", signaled and asked Arabuzan.","Арабузан знаком спросила, какая она."
4101,67,89,"Yoƛosini, hič’č’an bercinawni xanes kid yołƛin, yukarno Ismaʕilä.","""The middle one, the most beautiful daughter of the king."", Ismail showed here.","Средняя, та, которая самая красивая, показал Исмаил."
4102,67,90,"Hemeła zamanał, łaci yiłe yaƛˤo neładerno yik’in, ʕArabuzanä xanes kid yown Ismaʕilzo guluƛ’ caƛin.","In that moment, Arabuzan went to him quickly as the wind and brought the king's daughter and threw it onto Ismail's horse.","В тот момент Арабузан ветром понеслась к ней, забрала с собой и посадила на коня Исмаила."
4103,67,91,"Howži mi ader ik’iƛin eƛin, yedu ozyoƛ’ yiħanada yoqno.","""Now go forward!"", she said and began to fight the army.","«Теперь ты можешь идти вперед», - с этими словами она начала воевать с войском."
4104,67,92,"Bešerxotow bižix zown neła xanes oz, xizaɣor ƛäxurubi boxin bok’ełno.","She took out and brought to fall that king's armies, and finally the remaining ones fled.","Она валила всех подряд, оставшиеся же спаслись бегством."
4105,67,93,"Yoqno yik’isƛax xizyo ʕArabuzan Ismaʕilełno, xanez kidbełno xizay.","And afterwards Arabuzan came behind Ismail and the king's daughter.","После этого Арабузан отправилась вслед за Исмаилом и ханской дочерью."
4106,67,94,"Sida ɣunoz ɣeduƛ kecäsi besun yiłar yizi.","She found them sleeping in the shade of a tree.","Она застала их спящих под одним деревом."
4107,67,95,"ʕArabuzanä yizi moƛaxayn č’arik’no yiła yiłaz ɣˤutkaɣor bižin.","Arabuzan woke them up and led them to her home.","Арабузан разбудила их и забрала к себе домой."
4108,67,96,"Sasaqosigon yizi ʕoƛnon esiw yałruni kidbedäɣor bizin bik’in, sadaq žan yižanix.","The next morning, they set out and went to the girl who had the seven brothers to take her with them.","На следующий день они отправились к девушке, у которой семеро братьев, чтобы забрать ее тоже."
