ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Russian_Translation,Part_of_Speech
75-59,dido1241,"Durimoƛ’ rayn k’oƛin boc’a eƛin yisiqor, ža ziru eluqor neƛƛin.",durimoƛ’\tr-ay-n\tk’oƛi-n\tboc’a\teƛi-n\tyisi-qor\tža\tziru\telu-qor\tneƛ-ƛin,running\tIII.PL-come-PFV.CVB\trun-PFV.CVB\twolf.PL\tsay-PST.UNW\tDEM2.ISG.OBL-POSS.LAT\tDEM1.SG\tfox\twe(I).OBL-POSS.LAT\tgive-QUOT,"Then came the wolves running and said to him, ""Give us that fox!""",stan1293,,75,Прибежали волки и требовали у него отдать им лису.,adv	pref-v-vsuf	v-vsuf	n3pl	v-vsuf	pron-nsuf	pron	n3	pron-nsuf	v-suf
75-60,dido1241,"Užä eƛin, di c’eruc’as hil kuran, meži nełał xizayn k’oƛin, adäza hilno yayrno xizor butin bayrur di ziru neƛanƛin.",uži-a\teƛi-n\tdi\tc’eruc’a-s\thil\tkur-an\tmeži\tneła-ł\txizay-n\tk’oƛi-n\tadäza\thil-n\ty-ayr-n\txizor\tb-uti-n\tb-ay-ru-r\tdi\tziru\tneƛ-an-ƛin,boy-ERG\tsay-PST.UNW\tme\tbow-GEN1\tarrow\tshoot.from-FUT.DEF\tyou.PL\tDEM1.IISG.OBL-CONT.ESS\tbehind-TOP\trun-PFV.CVB\tahead\tarrow-TOP\tII-bring-PFV.CVB\tback\tIII-return-PFV.CVB\tIII-come-PST.PRT-LAT\tme\tfox\tgive-FUT.DEF-QUOT,"The boy said, ""I will shoot an arrow from my bow and you will run behind it; to the one who first brings it back to me, I will give the fox.""",stan1293,,75,"Юноша сказал им: «Я выстрелю из лука, и кто скорей побежит за стрелой и вернет ее мне, тому я и отдам лису».",n1-nsuf	v-vsuf	pron	n4-nsuf	n3	v-vsuf	pron	pron-nsuf	post-suf	v-vsuf	adv	n3-suf	pref-v-vsuf	adv	pref-v-vsuf	pref-v-vsuf-nsuf	pron	n3	v-vsuf-suf
75-61,dido1241,Boc’a razi roqno.,boc’a\trazi\tr-oq-n,wolf.PL\tagree\tIII.PL-become-PST.UNW,The wolves agreed.,stan1293,,75,Волки согласились.,n3pl	comp	pref-v-vsuf
75-62,dido1241,"Kurno užä c’eruc’as hil, ciqaɣorno rezun durimoƛ’ boc’an rik’in, zirun žedaqay xʷasar boqno.",kur-n\tuži-a\tc’eruc’a-s\thil\tciq-aɣor-n\tr-ezu-n\tdurimoƛ’\tboc’a-n\tr-ik’i-n\tziru-n\tžeda-qay\txʷasar\tb-oq-n,shoot.from-PFV.CVB\tboy-ERG\tbow-GEN1\tarrow\tforest-IN.VERS-TOP\tIII.PL-look-PFV.CVB\trunning\twolf.PL-TOP\tIII.PL-go-PFV.CVB\tfox-TOP\tDEM1.IIPL.OBL-POSS.ABL\trescue\tIII-become-PST.UNW,"The boy shot the arrow from his bow, the wolves ran towards the forest and the fox got rescued from them.",stan1293,,75,"Юноша выстрелил из лука, и они помчались в сторону леса, а лиса избавилась от них.",v-vsuf	n1-nsuf	n4-nsuf	n3	n4-nsuf-suf	pref-v-vsuf	adv	n3pl-suf	pref-v-vsuf	n3-suf	pron-nsuf	comp	pref-v-vsuf
75-63,dido1241,"Užä ziruqor eƛin, howži deber mi boc’aqay boxin bok’ełƛin.",uži-a\tziru-qor\teƛi-n\thowži\tmi-r\tmi\tboc’a-qay\tb-oxi-n\tb-ok’eł-ƛin,boy-ERG\tfox-POSS.LAT\tsay-PST.UNW\tnow\tyou-LAT\tyou\twolf.PL-POSS.ABL\tIII-run.away-PFV.CVB\tIII-escape-QUOT,"The boy said to the fox, ""Now run away from the wolves!""",stan1293,,75,Юноша сказал лисе: «Теперь сама спасайся от волков».,n1-nsuf	n3-nsuf	v-vsuf	adv	pron-nsuf	pron	n3pl-nsuf	pref-v-vsuf	pref-v-suf
75-64,dido1241,"Zira yisiqor eƛin, dice di boc’aq bˤuƛ’äsi zowä, žedaƛ’aygon di debeq bˤuƛ’äsi zows, šida mi di howži begirno xecäƛin.",ziru-a\tyisi-qor\teƛi-n\tdice\tdi\tboc’a-q\tb-ˤuƛ’-asi\tzow-a\tžeda-ƛ’ay-gon\tdi\tmi-q\tb-ˤuƛ’-asi\tzow-s\tšida\tmi\tdi\thowži\tb-egir-n\txeci-a-ƛin,fox-ERG\tDEM2.ISG.OBL-POSS.LAT\tsay-PST.UNW\thow.much\tme\twolf.PL-POSS.ESS\tIII-be.afraid-RES.PRT\tbe.NPRS-PST.WIT.INT\tDEM1.IIPL.OBL-SUPER.ABL-CNTR\tme\tyou-POSS.ESS\tIII-be.afraid-RES.PRT\tbe.NPRS-PST.WIT\twhy\tyou\tme\tnow\tIII-send-PFV.CVB\tleave-PST.WIT.INT-QUOT,"The fox said to him, ""I was so afraid of the wolves, and even more afraid of you than of them; why did you leave me here now?""",stan1293,,75,"Лиса говорила ему: «Я так боялась волков, но еще больше - тебя, почему ты меня теперь отпустил?»",n3-nsuf	pron-nsuf	v-vsuf	pron	pron	n3pl-nsuf	pref-v-vsuf	v-vsuf	pron-nsuf-suf	pron	pron-nsuf	pref-v-vsuf	v-vsuf	pron	pron	pron	adv	pref-v-vsuf	v-vsuf-suf
75-65,dido1241,"Užä žawab teƛno, šida mi di begirno xecixanu, dowƛ’aygon q’ʷariłiƛ’ din oqzaƛ’ƛin.",uži-a\tžawab\tteƛ-n\tšida\tmi\tdi\tb-egir-n\txeci-x-anu\tmi-ƛ’ay-gon\tq’ʷariłi-ƛ’\tdi-n\toq-zaƛ’-ƛin,boy-ERG\tanswer\tgive-PST.UNW\twhy\tyou\tme\tIII-send-PFV.CVB\tleave-PRS-NEG\tyou-SUPER.ABL-CNTR\tsadness-SUPER.ESS\tme-TOP\tbecome-CSL.CVB-QUOT,"The boy answered, ""Why would I not leave you, when I'm much more sad than you?""",stan1293,,75,"Юноша объяснил: «Почему бы не отпустить тебя, если я больше страдаю от горя, чем ты?»",n1-nsuf	n3	v-vsuf	pron	pron	pron	pref-v-vsuf	v-vsuf-vsuf	pron-nsuf-suf	n4-nsuf	pron-suf	v-vsuf-suf
75-66,dido1241,"Nece žuka ħalał mi esunäy, hi dowqor enda musno, debeƛ’ ɣudi rayza quł bisno bik’ur ža miƛin.",nece\tžuka\tħal-ł\tmi\tesu-näy\thi\tmi-qor\tenda\tmus-n\tmi-ƛ’\tɣudi\tr-ay-za\tqu-ł\tb-is-n\tb-ik’u-r\tža\tmi-ƛin,so.much\tbad\tcondition-CONT.ESS\tyou\texist-CND.CVB\ttake.IMP\tyou-POSS.LAT\tDEM3b.SG\thair-TOP\tyou-SUPER.ESS\tday\tIV-come-LCV.CVB\tday-CONT.ESS\tIII-take-PFV.CVB\tIII-burn-CAUS\tDEM1.SG\tyou-QUOT,"""If you're in such a trouble, take this hair from me, and on the day when it's worst for you, burn it!""",stan1293,,75,"«Если ты в таком трудном положении, возьми этот волосок. Когда ты окажешься в тяжелой ситуации, достань его и сожги».",adv	adj	n3-nsuf	pron	v-vsuf	interj	pron-nsuf	pron	n3-suf	pron-nsuf	n4	pref-v-vsuf	n4-nsuf	pref-v-vsuf	pref-v-vsuf	pron	pron-suf
75-67,dido1241,"Yisiqor žan teƛno, ziru ozƛäy gugin.",yisi-qor\tža-n\tteƛ-n\tziru\tozuri-ƛay\tgugi-n,DEM2.ISG.OBL-POSS.LAT\tDEM1.SG-TOP\tgive-PFV.CVB\tfox\teye-SUB.ABL\tescape-PST.UNW,The fox gave it to him and disappeared.,stan1293,,75,Лиса отдала ему волосок и исчезла с глаз.,pron-nsuf	pron-suf	v-vsuf	n3	n4-nsuf	v-vsuf
75-68,dido1241,"Zirus musno žimä teł eqerno, bełiqus uži nesä nesiz hunix oqno ik’in.",ziru-s\tmus-n\tžimu-a\tteł\teqer-n\tbełiqu-s\tuži\tnesi-a\tnesi-z\thuni-x\toq-n\tik’i-n,fox-GEN1\thair-TOP\tpocket-IN.ESS\tinside\tput-PFV.CVB\thunter-GEN1\tson\tDEM1.ISG.OBL-ERG\tDEM1.ISG.OBL-GEN2\tway-AD.ESS\tbecome-PFV.CVB\tgo-PST.UNW,"Having put the fox's hair into his pocket, the hunter's son went on his own way.",stan1293,,75,"Положив в карман волосок лисы, сын охотника двинулся дальше своей дорогой.",n3-nsuf	n3-suf	n3-nsuf	post	v-vsuf	n1-nsuf	n1	pron-nsuf	pron-nsuf	n4-nsuf	v-vsuf	v-vsuf
75-69,dido1241,"Recenyozaz ɣomał cucixäsi yisir cey besun, žeda ƛ’irirno rutin bac’xo zown ža.",recenyo-bi-z\tɣomu-ł\tcucix-asi\tyisi-r\tcey\tb-esu-n\tžeda-a\tƛ’iri-r-n\tr-uti-n\tb-ac’-x\tzow-n\tža,ant-PL-GEN2\ttruss-CONT.ESS\tbe.buried-RES.PRT\tDEM2.ISG.OBL-LAT\teagle\tIII-find-PFV.CVB\tDEM1.IIPL.OBL-ERG\tabove-LAT-TOP\tIII.PL-turn-PFV.CVB\tIII-eat-IPFV.CVB\tbe.NPRS-PFV.CVB\tDEM1.SG,"He found an eagle burried in an anthill, and they were already climbing upwards to eat it.",stan1293,,75,"Он увидел орла, увязшего в куче муравьев, они поднялись на него и ели.",n3-nsuf-nsuf	n2-nsuf	v-vsuf	pron-nsuf	n3	pref-v-vsuf	pron-nsuf	adv-nsuf-suf	pref-v-vsuf	pref-v-vsuf	v-vsuf	pron
75-70,dido1241,"ƛ’iräy recenyobin roxirno, yisä cey boržizi boqa begirno.",ƛ’iräy\trecenyo-bi-n\tr-oxir-n\tyisi-a\tcey\tboržizi\tb-oq-a\tb-egir-n,from.above\tant-PL-TOP\tIII.PL-chase-PFV.CVB\tDEM2.ISG.OBL-ERG\teagle\tfly\tIII-become-INF\tIII-let-PST.UNW,He chased the ants off of it and let the eagle fly away.,stan1293,,75,Он прогнал муравьев и дал орлу улететь.,adv	n3-nsuf-suf	pref-v-vsuf	pron-nsuf	n3	comp	pref-v-vsuf	pref-v-vsuf
75-71,dido1241,"Hawaƛ’ łox šet’un butin, cey bayn užide puħo heqno.",hawa-ƛ’\tłox\tšet’u-n\tb-uti-n\tcey\tb-ay-n\tuži-de\tpuħo\theq-n,air-SUPER.ESS\tthrice\taround-PFV.CVB\tIII-turn-PFV.CVB\teagle\tIII-come-PFV.CVB\tboy-APUD.ESS\tnext.to\tsit.down-PST.UNW,The eagle turned circles in the air three times and then came to sit down next to the boy.,stan1293,,75,Орел три раза покрутился в воздухе и сел рядом с юношей.,n4-nsuf	adv	adv-vsuf	pref-v-vsuf	n3	pref-v-vsuf	n1-nsuf	post	v-vsuf
75-72,dido1241,"Neła yisiqor eƛin, mi aynosi di bežigon bˤuƛ’si, šida mi di xʷasar bodäƛin.",neła-a\tyisi-qor\teƛi-n\tmi\tay-nosi\tdi\tb-eži-gon\tb-ˤuƛ’-si\tšida\tmi\tdi\txʷasar\tb-odi-a-ƛin,DEM1.IISG.OBL-ERG\tDEM2.ISG.OBL-POSS.LAT\tsay-PST.UNW\tyou\tcome-ANT.CVB\tme\tIII-more-CNTR\tIII-be.afraid-ATTR\twhy\tyou\tme\trescue\tIII-do-PST.WIT.INT-QUOT,"It said to him, ""When you came, I was even more afraid; why did you save me?""",stan1293,,75,"Он ему сказал: «Когда ты появился, я еще больше стал бояться, почему ты меня спас?»",pron-nsuf	pron-nsuf	v-vsuf	pron	v-vsuf	pron	pref-adv-suf	pref-v-suf	pron	pron	pron	comp	pref-v-vsuf-suf
75-73,dido1241,"Užä eƛin, šida mi di xʷasar boda bayxanu, dowƛ’äygon q’ʷariłiƛ’ oqzaƛ’ diƛin.",uži-a\teƛi-n\tšida\tmi\tdi\txʷasar\tb-odi-a\tb-ay-x-anu\tmi-ƛ’ay-gon\tq’ʷariłi-ƛ’\toq-zaƛ’\tdi-ƛin,boy-ERG\tsay-PST.UNW\twhy\tyou\tme\trescue\tIII-do-INF\tIII-must-PRS-NEG\tyou-SUPER.ABL-CNTR\tsadness-SUPER.ESS\tbecome-CSL.CVB\tme-QUOT,"The boy said, ""Why would I not save you, when I'm much more sad than you?""",stan1293,,75,"Юноша объяснил: «Почему бы не спасти тебя, если я больше страдаю от горя, чем ты?»",n1-nsuf	v-vsuf	pron	pron	pron	comp	pref-v-vsuf	pref-v-vsuf-vsuf	pron-nsuf-suf	n4-nsuf	v-vsuf	pron-suf
75-74,dido1241,"Nedur resunäy, hi enda sis lel, debeƛ’ ɣudi rayza quł ža mi yik’urƛin, yisiqorno eƛin, cey hawaƛ’ k’oƛin bik’in.",nedur\tr-esu-näy\thi\tenda\tsis\tlel\tmi-ƛ’\tɣudi\tr-ay-za\tqu-ł\tža\tmi\ty-ik’u-r-ƛin\tyisi-qor-n\teƛi-n\tcey\thawa-ƛ’\tk’oƛi-n\tb-ik’i-n,so\tIV-find-CND.CVB\ttake.IMP\tDEM3b.SG\tone\tfeather\tyou-SUPER.ESS\tday\tIV-come-LCV.CVB\tday-CONT.ESS\tDEM1.SG\tyou\tII-burn-CAUS-QUOT\tDEM2.ISG.OBL-POSS.LAT-TOP\tsay-PST.UNW\teagle\tair-SUPER.ESS\trun-PFV.CVB\tIII-go-PST.UNW,"""If that's the case, take this feather, and on a day that brings trouble upon you, burn it!"" the eagle said to him and flew away.",stan1293,,75,"«В таком случае возьми вот это перо. Когда настигнет тебя беда, ты его сожги», - посоветовал ему орел и улетел.",adv	pref-v-vsuf	interj	pron	num	n2	pron-nsuf	n4	pref-v-vsuf	n4-nsuf	pron	pron	pref-v-vsuf-suf	pron-nsuf-suf	v-vsuf	n3	n4-nsuf	v-vsuf	pref-v-vsuf
75-75,dido1241,"Elaygon bitor ik’iƛ’oräy, yisir sis zey besun, gonda tełerno bˤoƛ’un, ʕoloqza bexurxo, sida boħt’oryabi caƛix zown, sidägon k’it’imoq boyx zown.",ele-ay-gon\tbitor\tik’i-ƛ’oräy\tyisi-r\tsis\tzey\tb-esu-n\tgondu-a\ttełer-n\tb-ˤoƛ’u-n\tʕoloq-bi-a\tb-exur-x\tsida-a\tboħt’or-bi\tcaƛi-x\tzow-n\tsida-a-gon\tk’it’i-q\tb-odi-x\tzow-n,there-IN.ABL-CNTR\tthither\tgo-SIM.CVB\tDEM2.ISG.OBL-LAT\tone\tbear\tIII-find-PST.UNW\tbig.hole-IN.ESS\tinto-PFV.CVB\tIII-fall-PFV.CVB\tyoung.person-PL-ERG\tIII-kill-IPFV.CVB\tone.OBL-ERG\tstone-PL\tthrow-IPFV.CVB\tbe.NPRS-PFV.CVB\tone.OBL-ERG-CNTR\tstick-POSS.ESS\tIII-do-IPFV.CVB\tbe.NPRS-PFV.CVB,"When he went further, he found a bear that had fallen into a hole, and people were killing him; one was throwing stones and another one was beating him with a stick.",stan1293,,75,"Пошел он дальше и встретил упавшего в яму медведя, которого хотели убить люди: одни бросали камни, а другие били палками.",adv-nsuf-suf	adv	v-vsuf	pron-nsuf	num	n3	pref-v-vsuf	n2-nsuf	post-vsuf	pref-v-vsuf	n1-nsuf-nsuf	pref-v-vsuf	num-nsuf	n-nsuf	v-vsuf	v-vsuf	num-nsuf-suf	n4-nsuf	pref-v-vsuf	v-vsuf
75-76,dido1241,"ƛ’irir ayru užiqor žeda eƛin, zey bexuranix tupi neƛƛin.",ƛ’iri-r\tay-ru\tuži-qor\tžedu-a\teƛi-n\tzey\tb-exur-ani-x\ttupi\tneƛ-ƛin,above-LAT\tcome-PST.PRT\tboy-POSS.LAT\tDEM1.IPL.OBL-ERG\tsay-PST.UNW\tbear\tIII-kill-MSD-AD.ESS\trifle\tgive-QUOT,"To the approaching boy they said, ""Give us your rifle so we can kill the bear!""",stan1293,,75,"У подошедшего юноши они попросили ружье, чтобы убить медведя.",adv-nsuf	v-vsuf	n1-nsuf	pron-nsuf	v-vsuf	n3	pref-v-deriv-nsuf	n4	v-suf
75-77,dido1241,"Yisä tupi teƛno anu, žedä äƛiru mesedno teƛno, yisä žeduqay zey xʷasar bodin.",yisi-a\ttupi\tteƛ-n\tanu\tžeda-a\teƛi-ru\tmesed-n\tteƛ-n\tyisi-a\tžedu-qay\tzey\txʷasar\tb-odi-n,DEM2.ISG.OBL-ERG\trifle\tgive-PFV.CVB\tbe.NEG\tDEM1.IIPL.OBL-ERG\tsay-PST.PRT\tgold-TOP\tgive-PFV.CVB\tDEM2.ISG.OBL-ERG\tDEM1.IPL.OBL-POSS.ABL\tbear\trescue\tIII-do-PST.UNW,"He didn't give them the rifle, but gave them as much gold as they wanted and rescued the bear from them.",stan1293,,75,"Он не дал ружья, но дал им столько золота, сколько они просили, и выручил от них медведя.",pron-nsuf	n4	v-vsuf	v	pron-nsuf	v-vsuf	n3-suf	v-vsuf	pron-nsuf	pron-nsuf	n3	comp	pref-v-vsuf
75-78,dido1241,"Xizyo zeyä yisiq esirno, mi oƛixnosi di bežigon bˤuƛ’si, šida mi di bexurinč’ey xecäƛin.",xizyo\tzey-a\tyisi-q\tesir-n\tmi\toƛix-nosi\tdi\tb-eži-gon\tb-ˤuƛ’-s\tšida\tmi\tdi\tb-exur-č’ey\txeci-a-ƛin,afterwards\tbear-ERG\tDEM2.ISG.OBL-POSS.ESS\task-PST.UNW\tyou\tappear-ANT.CVB\tme\tIII-more-CNTR\tIII-be.afraid-PST.WIT\twhy\tyou\tme\tIII-kill-NEG.PST.CVB\tleave-PST.WIT.INT-QUOT,"Then the bear asked him, ""After you appeared I was all the more afraid, why didn't you kill me?""",stan1293,,75,"Потом медведь спросил у него: «Я больше боялся, когда ты появился, почему же ты меня не убил?»",adv	n3-nsuf	pron-nsuf	v-vsuf	pron	v-vsuf	pron	pref-adv-suf	pref-v-vsuf	pron	pron	pron	pref-v-vsuf	v-vsuf-suf
75-79,dido1241,"Užä eƛin, šida mi di bexura bayx, dowƛ’äygon q’ʷariłiƛ’ din oqzaƛ’ƛin.",uži-a\teƛi-n\tšida\tmi\tdi\tb-exur-a\tb-ay-x\tmi-ƛ’ay-gon\tq’ʷariłi-ƛ’\tdi-n\toq-zaƛ’-ƛin,boy-ERG\tsay-PST.UNW\twhy\tyou\tme\tIII-kill-INF\tIII-must-IPFV.CVB\tyou-SUPER.ABL-CNTR\tsadness-SUPER.ESS\tme-TOP\tbecome-CSL.CVB-QUOT,"The boy said, ""Why would I kill you, when I'm much more sad than you?""",stan1293,,75,"Юноша ответил: «Почему бы не отпустить тебя, если я больше страдаю от горя, чем ты?»",n1-nsuf	v-vsuf	pron	pron	pron	pref-v-vsuf	pref-v-vsuf	pron-nsuf-suf	n4-nsuf	pron-suf	v-vsuf-suf
75-80,dido1241,"Nedur resunäy, hi enda dowqor sis dey musno, debeƛ’ ɣudi rayza quł yedu mi bik’urƛin nesiqorno eƛin, zeyä ciqaɣor zebu yoɣno.",nedur\tr-esu-näy\thi\tenda\tmi-qor\tsis\tdi-s\tmus-n\tmi-ƛ’\tɣudi\tr-ay-za\tqu-ł\tyedu\tmi\tb-ik’u-r-ƛin\tnesi-qor-n\teƛi-n\tzey-a\tciq-aɣor\tzebu\ty-oɣ-n,so\tIV-exist-CND.CVB\ttake.IMP\tDEM3b.SG\tyou-POSS.LAT\tone\tme-GEN1\thair-TOP\tyou-SUPER.ESS\tday\tIV-come-LCV.CVB\tday-CONT.ESS\tDEM2.IISG\tyou\tIII-burn-CAUS-QUOT\tDEM1.ISG.OBL-POSS.LAT-TOP\tsay-PFV.CVB\tbear-ERG\tforest-IN.VERS\trunning\tII-take.away-PST.UNW,"""In that case, take this hair of me and when you're in big trouble one day, burn it!"" it said to him and ran off to the forest.",stan1293,,75,"В таком случае возьми один мой волосок и, когда настигнет тебя несчастье, ты его сожги», - посоветовал ему медведь и убежал в лес.",adv	pref-v-vsuf	interj	pron	pron-nsuf	num	pron-nsuf	n3-suf	pron-nsuf	n4	pref-v-vsuf	n4-nsuf	pron	pron	pref-v-vsuf-suf	pron-nsuf-suf	v-vsuf	n3-nsuf	n4-nsuf	n2	pref-v-vsuf
75-81,dido1241,"Elaygon bitor ik’iƛ’oräy, yeda raładyoz lilyoxor ayn.",ele-ay-gon\tbitor\tik’i-ƛ’oräy\tyeda\traład-z\tlilyo-xor\tay-n,there-IN.ABL-CNTR\tthither\tgo-SIM.CVB\tDEM2.ISG\tsea-GEN2\triver.bank-AD.LAT\tcome-PST.UNW,"When he went further, he came to the banks of the sea.",stan1293,,75,Пошел он дальше и добрался до морского берега.,adv-nsuf-suf	adv	v-vsuf	pron	n3-nsuf	n3-nsuf	v-vsuf
75-82,dido1241,"Elo yisir besuroqu esun, gamušyozaq ƛisirno sis ixiw besuro bižix.",elo\tyisi-r\tbesuroqu\tesu-n\tgamuš-bi-q\tƛisi-r-n\tsis\tixiw\tbesuro\tb-iži-x,there\tDEM2.ISG.OBL-LAT\tfisherman\tfind-PFV.CVB\tbuffalo-PL-POSS.ESS\tpull-CAUS-PFV.CVB\tone\tbig\tfish\tIII-carry-IPFV.CVB,There he found a fisherman who was carrying one big fish by buffalos.,stan1293,,75,"Он увидел там рыбака, который тащил буйволами одну огромную рыбу.",adv	pron-nsuf	n1	v-vsuf	n3-nsuf-nsuf	v-vsuf-vsuf	num	adj	n3	pref-v-vsuf
75-83,dido1241,"Baq’ˤu mesedno besuroqur teƛno, yisä ža besuro nesiq raładyołxor begirerno.",b-aq’ˤu\tmesed-n\tbesuroqu-r\tteƛ-n\tyisi-a\tža\tbesuro\tnesi-q\traład-łxor\tb-egir-r-n,III-much\tgold-TOP\tfisherman-LAT\tgive-PFV.CVB\tDEM2.ISG.OBL-ERG\tDEM1.SG\tfish\tDEM1.ISG.OBL-POSS.ESS\tsea-CONT.VERS\tIII-let-CAUS-PST.UNW,He gave the fisherman a lot of gold and had him let the fish into the sea.,stan1293,,75,Он отдал рыбаку много золота и попросил его отпустить ту рыбу в море.,pref-adj	n3-suf	n1-nsuf	v-vsuf	pron-nsuf	pron	n3	pron-nsuf	n3-nsuf	pref-v-vsuf-vsuf
75-84,dido1241,Hemełƛ’o yisir raładyoz bitazoni lilyox neła kidbes ɣˤutku rukayn.,hemeł-ƛ’\tyisi-r\traład-z\tbitasi-ni\tlilyo-x\tneła\tkid-s\tɣˤutku\tr-ukad-n,DEM4.IISG.OBL-SUPER.ESS\tDEM2.ISG.OBL-LAT\tsea-GEN2\tnext-DEF\triver.bank-AD.ESS\tDEM1.IISG.OBL\tgirl-GEN1\thouse\tIV-see-PST.UNW,Thereupon he saw that girl's house on the other side of the sea.,stan1293,,75,После этого на той стороне он увидел дом той девушки.,pron-nsuf	pron-nsuf	n3-nsuf	adj-suf	n3-nsuf	pron	n2-nsuf	n4	pref-v-vsuf
75-85,dido1241,"Didur hoboy di taqˤor oqanƛin, pikrazałer yeda eginosi, hemełƛ’o raładyołäzay nesä xʷasar bodin zawruni besuro boƛixno k’oƛin.",didur\thoboy\tdi\ttaqˤo-r\toq-an-ƛin\tpikru-bi-łer\tyeda\tegi-nosi\themeł-ƛ’\traład-łazay\tnesi-a\txʷasar\tb-odi-n\tzow-ru-ni\tbesuro\tb-oƛix-n\tk’oƛi-n,how\tnow\tme\tover.there-LAT\tbecome-FUT.DEF-QUOT\tidea-PL-CONT.LAT\tDEM2.ISG\tgo.into-ANT.CVB\tDEM4.IISG.OBL-SUPER.ESS\tsea-CONT.ABL.DIST\tDEM1.ISG.OBL-ERG\trescue\tIII-do-PFV.CVB\tbe.NPRS-PST.PRT-DEF\tfish\tIII-appear-PFV.CVB\trun-PST.UNW,"When he got lost in his thoughts, ""How will I get over there, now?"" The fish that he had rescued appeared suddenly from out the sea.",stan1293,,75,"Он погрузился в раздумья: «Как же теперь я переправлюсь на ту сторону?» В это время в море появилась рыба, которую он спас.",pron	adv	pron	adv-nsuf	v-vsuf-suf	n3-nsuf-nsuf	pron	v-vsuf	pron-nsuf	n3-nsuf	pron-nsuf	comp	pref-v-vsuf	v-vsuf-suf	n3	pref-v-vsuf	v-vsuf
75-86,dido1241,"Besura neła nełaz gugyoƛ’no zowerno, bełiqus uži neła kidbez ɣˤutkoł adäzar ižin kurno.",besuro-a\tneła-a\tneła-z\tgugu-ƛ’-n\tzowr-n\tbełiqu-s\tuži\tneła\tkid-z\tɣˤutku-ł\tadäz-ar\tiži-n\tkur-n,fish-ERG\tDEM1.IISG.OBL-ERG\tDEM1.IISG.OBL-GEN2\tback-SUPER.ESS-TOP\tseat-PFV.CVB\thunter-GEN1\tson\tDEM1.IISG.OBL\tgirl-GEN2\thouse-CONT.ESS\tbefore-IN.LAT\tcarry-PFV.CVB\tthrow-PST.UNW,"The fish took the hunter's son onto his back, carried him to that girl's house and threw him off again.",stan1293,,75,Рыба посадила сына охотника на свою спину и привезла его к дому той девушки.,n3-nsuf	pron-nsuf	pron-nsuf	n2-nsuf-suf	v-vsuf	n1-nsuf	n1	pron	n2-nsuf	n4-nsuf	post-nsuf	v-vsuf	v-vsuf
75-87,dido1241,"Xizyo neła yisiqor mešok’lałäy bet’urno mus teƛno, debeƛ’ ɣudi rayza mečoƛ’ bik’ur mi yeduƛin.",xizyo\tneła-a\tyisi-qor\tmešok’la-łay\tb-et’ur-n\tmus\tteƛ-n\tmi-ƛ’\tɣudi\tr-ay-za\tmoči-ƛ’\tb-ik’u-r\tmi\tyedu-ƛin,afterwards\tDEM1.IISG.OBL-ERG\tDEM2.ISG.OBL-POSS.LAT\tmoustache-CONT.ABL\tIII-pull.out-PFV.CVB\thair\tgive-PFV.CVB\tyou-SUPER.ESS\tday\tIV-come-LCV.CVB\tplace-SUPER.ESS\tIII-burn-CAUS\tyou\tDEM2.IISG-QUOT,"Then it pulled out a hair from its whiskers and gave it to him, ""When one day you are in trouble, burn it!""",stan1293,,75,"Затем она вырвала из своих усов волос и отдала ему: «Сожги, когда тебе станет трудно».",adv	pron-nsuf	pron-nsuf	n3-nsuf	pref-v-vsuf	n3	v-vsuf	pron-nsuf	n4	pref-v-vsuf	n3-nsuf	pref-v-vsuf	pron	pron-suf
75-88,dido1241,"Elo ɣˤutka teł babiwn, kidno besun.",elo\tɣˤutku-a\tteł\tbabiw-n\tkid-n\tb-esu-n,there\thouse-IN.ESS\tinside\tfather-and\tdaughter-and\tI.PL-find-PST.UNW,There in the house he found father and daughter.,stan1293,,75,Там в доме он встретил отца и дочь.,adv	n4-nsuf	post	n1-suf	n2-suf	pref-v-vsuf
75-89,dido1241,"Assalama ʕalaykumƛin eƛin, salamno teƛno, uži ɣˤutka tełxor oqno.",assalama\tʕalaykum-ƛin\teƛi-n\tsalam-n\tteƛ-n\tuži\tɣˤutku-a\tteł-xor\toq-n,the.peace...\t...be.with.you-QUOT\tsay-PFV.CVB\tgreeting-TOP\tgive-PFV.CVB\tboy\thouse-IN.ESS\tinside-AD.LAT\tbecome-PST.UNW,"""As-salam alaykum!"" said the boy, greeted him and got into the house.",stan1293,,75,"«Ассалам алайкум», - приветствовал их юноша и зашел в дом.",interj	interj-suf	v-vsuf	n3-suf	v-vsuf	n1	n4-nsuf	post-nsuf	v-vsuf
